ID,Pos_0,Pos_1,Pos_2,SequenceID,TimeIndex,TransportID
137062,23.6610660553,-248.42510986328,-140.68646240234,0,86700,190587
137063,23.56764030457,-247.51655578613,-140.29048156738,0,86733,190587
137064,23.47421646118,-246.60801696777,-139.89448547363,0,86767,190587
137065,23.3807926178,-245.69946289063,-139.49848937988,0,86800,190587
137066,23.31086921692,-245.0196685791,-139.19779968262,0,86833,190587
137067,23.24094581604,-244.33984375,-138.89709472656,0,86867,190587
137068,23.17102813721,-243.66004943848,-138.59638977051,0,86900,190587
137069,23.10110473633,-242.98025512695,-138.29570007324,0,86933,190587
137070,23.00802230835,-242.0758972168,-137.89022827148,0,86967,190587
137071,22.91493797302,-241.17152404785,-137.48475646973,0,87000,190587
137072,22.82185935974,-240.26715087891,-137.07929992676,0,87033,190587
137073,22.72887611389,-239.36466979981,-136.66958618164,0,87067,190587
137074,22.63589096069,-238.46215820313,-136.25985717773,0,87100,190587
137075,22.54291152954,-237.55967712402,-135.85015869141,0,87133,190587
137076,22.4499912262,-236.65901184082,-135.4363861084,0,87167,190587
137077,22.35706520081,-235.7583770752,-135.02264404297,0,87200,190587
137078,22.26414299011,-234.85772705078,-134.60887145996,0,87233,190587
137079,22.19446563721,-234.18359375,-134.2956237793,0,87267,190587
137080,22.12479019165,-233.5094909668,-133.98237609863,0,87300,190587
137081,22.05511474609,-232.83537292481,-133.66914367676,0,87333,190587
137082,21.98543930054,-232.16123962402,-133.35591125488,0,87367,190587
137083,21.89251708984,-231.26422119141,-132.93435668945,0,87400,190587
137084,21.79958724976,-230.3671875,-132.51281738281,0,87433,190587
137085,21.70666503906,-229.47016906738,-132.09127807617,0,87467,190587
137086,21.61366844177,-228.57498168945,-131.66584777832,0,87500,190587
137087,21.52066993713,-227.6798248291,-131.24041748047,0,87533,190587
137088,21.42766952515,-226.78466796875,-130.81497192383,0,87567,190587
137089,21.33455085754,-225.89143371582,-130.38549804688,0,87600,190587
137090,21.24142837524,-224.9981842041,-129.95602416992,0,87633,190587
137091,21.14830589294,-224.10493469238,-129.52656555176,0,87667,190587
137092,21.07831573486,-223.43658447266,-129.20124816895,0,87700,190587
137093,21.00832176209,-222.76821899414,-128.87593078613,0,87733,190587
137094,20.938331604,-222.09985351563,-128.55059814453,0,87767,190587
137095,20.86834144592,-221.43148803711,-128.22528076172,0,87800,190587
137096,20.77474021912,-220.54270935059,-127.78684234619,0,87833,190587
137097,20.68113517761,-219.65391540527,-127.34838867188,0,87867,190587
137098,20.58753204346,-218.76513671875,-126.90995025635,0,87900,190587
137099,20.49345970154,-217.87895202637,-126.46633911133,0,87933,190587
137100,20.39937973022,-216.99273681641,-126.02271270752,0,87967,190587
137101,20.30530548096,-216.10653686523,-125.57907867432,0,88000,190587
137102,20.23436164856,-215.4441986084,-125.24185943604,0,88033,190587
137103,20.16341209412,-214.78187561035,-124.90463256836,0,88067,190587
137104,20.09246826172,-214.11955261231,-124.56741333008,0,88100,190587
137105,20.02152252197,-213.45722961426,-124.23017120361,0,88133,190587
137106,19.92656135559,-212.57717895508,-123.77474212647,0,88167,190587
137107,19.83160018921,-211.69711303711,-123.31931304932,0,88200,190587
137108,19.73641014099,-210.81971740723,-122.8586730957,0,88233,190587
137109,19.64122200012,-209.94233703613,-122.39804840088,0,88267,190587
137110,19.5458984375,-209.0679473877,-121.93186950684,0,88300,190587
137111,19.45057487488,-208.19357299805,-121.46569824219,0,88333,190587
137112,19.35520362854,-207.32235717773,-120.99366760254,0,88367,190587
137113,19.25983428955,-206.45114135742,-120.52163696289,0,88400,190587
137114,19.16452407837,-205.58311462402,-120.04358673096,0,88433,190587
137115,19.06921768188,-204.71510314941,-119.56555175781,0,88467,190587
137116,19.00579833984,-204.13864135742,-119.24291992188,0,88500,190587
137117,18.9423789978,-203.56221008301,-118.92027282715,0,88533,190587
137118,18.87896156311,-202.98574829102,-118.59763336182,0,88567,190587
137119,18.78411865234,-202.12426757813,-118.10785675049,0,88600,190587
137120,18.68927764893,-201.26278686523,-117.61807250977,0,88633,190587
137121,18.59483146667,-200.40440368652,-117.12288665772,0,88667,190587
137122,18.50038719177,-199.54600524902,-116.62770080566,0,88700,190587
137123,18.40641212463,-198.69039916992,-116.12757873535,0,88733,190587
137124,18.31244277954,-197.83479309082,-115.62745666504,0,88767,190587
137125,18.21915626526,-196.98229980469,-115.12197875977,0,88800,190587
137126,18.12586402893,-196.12980651856,-114.6164932251,0,88833,190587
137127,18.0325756073,-195.27729797363,-114.11102294922,0,88867,190587
137128,17.96326637268,-194.64019775391,-113.72796630859,0,88900,190587
137129,17.89395904541,-194.00309753418,-113.34494781494,0,88933,190587
137130,17.82464981079,-193.36598205566,-112.96189880371,0,88967,190587
137131,17.75534057617,-192.72886657715,-112.57885742188,0,89000,190587
137132,17.66383171082,-191.8816986084,-112.06416320801,0,89033,190587
137133,17.57232666016,-191.03450012207,-111.54945373535,0,89067,190587
137134,17.4808177948,-190.18733215332,-111.03476715088,0,89100,190587
137135,17.39044952393,-189.34217834473,-110.51651763916,0,89133,190587
137136,17.3000831604,-188.49703979492,-109.99829101563,0,89167,190587
137137,17.20971298218,-187.65190124512,-109.4800567627,0,89200,190587
137138,17.119348526,-186.80676269531,-108.96183013916,0,89233,190587
137139,17.02897834778,-185.96162414551,-108.44360351563,0,89267,190587
137140,16.95736312866,-185.28726196289,-108.0260925293,0,89300,190587
137141,16.8857421875,-184.61289978027,-107.60855865479,0,89333,190587
137142,16.81413078308,-183.93855285645,-107.19106292725,0,89367,190587
137143,16.74251365662,-183.26419067383,-106.77353668213,0,89400,190587
137144,16.6708984375,-182.58984375,-106.35601043701,0,89433,190587
137145,16.58180809021,-181.74911499023,-105.83042144775,0,89467,190587
137146,16.49271583557,-180.90840148926,-105.3048324585,0,89500,190587
137147,16.40362548828,-180.06767272949,-104.77924346924,0,89533,190587
137148,16.31453514099,-179.22694396973,-104.25364685059,0,89567,190587
137149,16.22585678101,-178.38836669922,-103.72458648682,0,89600,190587
137150,16.13718605042,-177.54977416992,-103.19551849365,0,89633,190587
137151,16.04851722717,-176.71118164063,-102.66645050049,0,89667,190587
137152,15.95983886719,-175.87260437012,-102.13738250732,0,89700,190587
137153,15.88922786713,-175.20341491699,-101.71145629883,0,89733,190587
137154,15.81861019135,-174.53421020508,-101.28550720215,0,89767,190587
137155,15.74799919128,-173.86505126953,-100.85958099365,0,89800,190587
137156,15.67738246918,-173.19586181641,-100.43364715576,0,89833,190587
137157,15.60677146912,-172.52667236328,-100.00772094727,0,89867,190587
137158,15.518907547,-171.69223022461,-99.47197723389,0,89900,190587
137159,15.43104362488,-170.85780334473,-98.9362411499,0,89933,190587
137160,15.34318065643,-170.02339172363,-98.40049743652,0,89967,190587
137161,15.25531673431,-169.18894958496,-97.86476135254,0,90000,190587
137162,15.16786003113,-168.35662841797,-97.32571411133,0,90033,190587
137163,15.08040332794,-167.52430725098,-96.78665161133,0,90067,190587
137164,14.99294757843,-166.6919708252,-96.24758911133,0,90100,190587
137165,14.90549755096,-165.8596496582,-95.70853424072,0,90133,190587
137166,14.83586978912,-165.19551086426,-95.27458953857,0,90167,190587
137167,14.76624202728,-164.53132629395,-94.84066009521,0,90200,190587
137168,14.69661426544,-163.8671875,-94.40671539307,0,90233,190587
137169,14.626994133,-163.20304870606,-93.97277832031,0,90267,190587
137170,14.55736637115,-162.53889465332,-93.53883361816,0,90300,190587
137171,14.47077083588,-161.71096801758,-92.99295806885,0,90333,190587
137172,14.38416862488,-160.88302612305,-92.44709014893,0,90367,190587
137173,14.29757404327,-160.05509948731,-91.901222229,0,90400,190587
137174,14.21097946167,-159.22715759277,-91.35534667969,0,90433,190587
137175,14.12483692169,-158.40153503418,-90.80588531494,0,90467,190587
137176,14.03869628906,-157.5758972168,-90.25643157959,0,90500,190587
137177,13.95255565643,-156.7502746582,-89.70697784424,0,90533,190587
137178,13.86641407013,-155.92463684082,-89.15752410889,0,90567,190587
137179,13.79788589478,-155.26611328125,-88.71495056152,0,90600,190587
137180,13.72935009003,-154.6075592041,-88.27237701416,0,90633,190587
137181,13.660820961,-153.94903564453,-87.82981109619,0,90667,190587
137182,13.59229183197,-153.29049682617,-87.38723754883,0,90700,190587
137183,13.52376270294,-152.63194274902,-86.94466400146,0,90733,190587
137184,13.43861865997,-151.81141662598,-86.38746643066,0,90767,190587
137185,13.353474617,-150.99092102051,-85.83026885986,0,90800,190587
137186,13.26832389832,-150.17041015625,-85.27307128906,0,90833,190587
137187,13.18317985535,-149.3498840332,-84.71587371826,0,90867,190587
137188,13.11550617218,-148.69572448731,-84.26670837402,0,90900,190587
137189,13.04783821106,-148.04156494141,-83.81757354736,0,90933,190587
137190,12.98016357422,-147.3874206543,-83.36840820313,0,90967,190587
137191,12.91248893738,-146.7332611084,-82.91927337646,0,91000,190587
137192,12.84482192993,-146.0791015625,-82.47010803223,0,91033,190587
137193,12.76075553894,-145.26412963867,-81.90467834473,0,91067,190587
137194,12.67667675018,-144.44914245606,-81.33924865723,0,91100,190587
137195,12.59261035919,-143.63414001465,-80.77380371094,0,91133,190587
137196,12.50901317596,-142.82173156738,-80.20467376709,0,91167,190587
137197,12.42541503906,-142.00927734375,-79.63552856445,0,91200,190587
137198,12.34181690216,-141.19683837891,-79.06638336182,0,91233,190587
137199,12.25853157043,-140.38726806641,-78.49311065674,0,91267,190587
137200,12.17524528503,-139.57769775391,-77.91983795166,0,91300,190587
137201,12.09195995331,-138.76812744141,-77.34657287598,0,91333,190587
137202,12.02970409393,-138.16291809082,-76.91379547119,0,91367,190587
137203,11.96744823456,-137.55772399902,-76.48099517822,0,91400,190587
137204,11.90519237518,-136.95252990723,-76.04820251465,0,91433,190587
137205,11.84294319153,-136.34733581543,-75.61542510986,0,91467,190587
137206,11.76026725769,-135.54321289063,-75.0344543457,0,91500,190587
137207,11.67759895325,-134.73908996582,-74.45347595215,0,91533,190587
137208,11.59492301941,-133.93498229981,-73.87250518799,0,91567,190587
137209,11.51224803925,-133.130859375,-73.29154205322,0,91600,190587
137210,11.4299659729,-132.32954406738,-72.70664215088,0,91633,190587
137211,11.34768390656,-131.52821350098,-72.12174224854,0,91667,190587
137212,11.26539421082,-130.72688293457,-71.53684234619,0,91700,190587
137213,11.18311214447,-129.92556762695,-70.95193481445,0,91733,190587
137214,11.11760807037,-129.28651428223,-70.48123931885,0,91767,190587
137215,11.05210399628,-128.6474609375,-70.01055145264,0,91800,190587
137216,10.9866065979,-128.00840759277,-69.53987884521,0,91833,190587
137217,10.92110157013,-127.36936187744,-69.0691986084,0,91867,190587
137218,10.85559654236,-126.73030853272,-68.59851074219,0,91900,190587
137219,10.77419757843,-125.93395233154,-68.00675201416,0,91933,190587
137220,10.69280338287,-125.13758850098,-67.41498565674,0,91967,190587
137221,10.61140918732,-124.34126281738,-66.82321929932,0,92000,190587
137222,10.53001594543,-123.54489898682,-66.23146057129,0,92033,190587
137223,10.44862174988,-122.74854278565,-65.63970184326,0,92067,190587
137224,10.38127326965,-122.08690643311,-65.1438293457,0,92100,190587
137225,10.31392383575,-121.42529296875,-64.64794921875,0,92133,190587
137226,10.24657535553,-120.76364898682,-64.15207672119,0,92167,190587
137227,10.17922687531,-120.10202789307,-63.65618133545,0,92200,190587
137228,10.11187744141,-119.44040679932,-63.16030502319,0,92233,190587
137229,10.04452896118,-118.77876281738,-62.66442871094,0,92267,190587
137230,9.96434879303,-117.98690032959,-62.06650161743,0,92300,190587
137231,9.88416862488,-117.19505310059,-61.46858596802,0,92333,190587
137232,9.80399608612,-116.40321350098,-60.87065887451,0,92367,190587
137233,9.72381591797,-115.61135864258,-60.27274703979,0,92400,190587
137234,9.64363574982,-114.81950378418,-59.67481994629,0,92433,190587
137235,9.56424999237,-114.02958679199,-59.07419204712,0,92467,190587
137236,9.48486328125,-113.23969268799,-58.47356414795,0,92500,190587
137237,9.40547657013,-112.44979095459,-57.87294006348,0,92533,190587
137238,9.32609081268,-111.65988922119,-57.27229690552,0,92567,190587
137239,9.24670410156,-110.8699798584,-56.67168426514,0,92600,190587
137240,9.16731739044,-110.080078125,-56.07104492188,0,92633,190587
137241,9.10014533997,-109.40454101563,-55.55409240723,0,92667,190587
137242,9.03297233582,-108.72905731201,-55.03713607788,0,92700,190587
137243,8.96580696106,-108.05355072022,-54.52019500732,0,92733,190587
137244,8.89862728119,-107.37803649902,-54.00325393677,0,92767,190587
137245,8.83146190643,-106.70252990723,-53.48630142212,0,92800,190587
137246,8.76428890228,-106.02702331543,-52.96933364868,0,92833,190587
137247,8.69711685181,-105.35150909424,-52.45239257813,0,92867,190587
137248,8.62974739075,-104.6632232666,-51.92280960083,0,92900,190587
137249,8.56237792969,-103.97493743897,-51.39323043823,0,92933,190587
137250,8.49500179291,-103.28665161133,-50.86362075806,0,92967,190587
137251,8.42763233185,-102.59837341309,-50.33403778076,0,93000,190587
137252,8.36026382446,-101.91007232666,-49.80445861816,0,93033,190587
137253,8.29288768768,-101.22178649902,-49.27484893799,0,93067,190587
137254,8.22551822662,-100.53350067139,-48.74526596069,0,93100,190587
137255,8.15814876556,-99.84521484375,-48.2156867981,0,93133,190587
137256,8.08289241791,-99.05981445313,-47.60864257813,0,93167,190587
137257,8.00763607025,-98.27444458008,-47.00160217285,0,93200,190587
137258,7.93238687515,-97.48906707764,-46.39455795288,0,93233,190587
137259,7.85713100433,-96.70369720459,-45.7875289917,0,93267,190587
137260,7.78187417984,-95.91829681396,-45.18050003052,0,93300,190587
137261,7.70866584778,-95.13544464111,-44.57001495361,0,93333,190587
137262,7.63545799255,-94.35256958008,-43.95952606201,0,93367,190587
137263,7.56224918365,-93.56968688965,-43.34904098511,0,93400,190587
137264,7.50515413284,-92.9454498291,-42.85780334473,0,93433,190587
137265,7.44805192947,-92.32123565674,-42.36655044556,0,93467,190587
137266,7.39095687866,-91.69699859619,-41.87532424927,0,93500,190587
137267,7.33386182785,-91.07280731201,-41.38408660889,0,93533,190587
137268,7.27676105499,-90.44857025146,-40.89284896851,0,93567,190587
137269,7.20727491379,-89.6711730957,-40.27492904663,0,93600,190587
137270,7.13779020309,-88.89377593994,-39.65700912476,0,93633,190587
137271,7.06830501556,-88.11637115479,-39.03907775879,0,93667,190587
137272,6.99881982803,-87.33897399902,-38.42115783691,0,93700,190587
137273,6.9309220314,-86.5643157959,-37.79964065552,0,93733,190587
137274,6.86302423477,-85.78965759277,-37.17814254761,0,93767,190587
137275,6.79512500763,-85.01497650146,-36.55665588379,0,93800,190587
137276,6.727227211,-84.24031829834,-35.93513870239,0,93833,190587
137277,6.67389583588,-83.62255859375,-35.43537139893,0,93867,190587
137278,6.62055778503,-83.00482940674,-34.93558883667,0,93900,190587
137279,6.56722688675,-82.38710021973,-34.43583297729,0,93933,190587
137280,6.51388883591,-81.76934051514,-33.93606185913,0,93967,190587
137281,6.46055793762,-81.15158843994,-33.43627929688,0,94000,190587
137282,6.39472818375,-80.38186645508,-32.8084602356,0,94033,190587
137283,6.32890510559,-79.61211395264,-32.18063735962,0,94067,190587
137284,6.26308202744,-78.84239196777,-31.55281639099,0,94100,190587
137285,6.19725179672,-78.07264709473,-30.92498207092,0,94133,190587
137286,6.1314291954,-77.30292510986,-30.29715919495,0,94167,190587
137287,6.07508707047,-76.64510345459,-29.75661849976,0,94200,190587
137288,6.01874399185,-75.9873046875,-29.21606445313,0,94233,190587
137289,5.96240186691,-75.32950592041,-28.67553710938,0,94267,190587
137290,5.90606021881,-74.67171478271,-28.13498306274,0,94300,190587
137291,5.84971809387,-74.01389312744,-27.59444236755,0,94333,190587
137292,5.79337501526,-73.35609436035,-27.05388832092,0,94367,190587
137293,5.73703289032,-72.69827270508,-26.51334571838,0,94400,190587
137294,5.66971206665,-71.93226623535,-25.88113021851,0,94433,190587
137295,5.60238981247,-71.16623687744,-25.24891471863,0,94467,190587
137296,5.53507518768,-70.40023040771,-24.61672592163,0,94500,190587
137297,5.46776008606,-69.63419342041,-23.98449707031,0,94533,190587
137298,5.40043783188,-68.8681640625,-23.35229492188,0,94567,190587
137299,5.33311700821,-68.10215759277,-22.720079422,0,94600,190587
137300,5.26579523087,-67.33615875244,-22.08786392212,0,94633,190587
137301,5.20510482788,-66.67958068848,-21.54630470276,0,94667,190587
137302,5.14440917969,-66.02297973633,-21.00474739075,0,94700,190587
137303,5.08371305466,-65.36643218994,-20.46321678162,0,94733,190587
137304,5.02301692963,-64.70985412598,-19.92165756226,0,94767,190587
137305,4.96232795715,-64.05327606201,-19.38010025024,0,94800,190587
137306,4.90163183212,-63.39670181274,-18.83855628967,0,94833,190587
137307,4.84094190598,-62.74012756348,-18.29699707031,0,94867,190587
137308,4.76843309402,-61.97580337524,-17.66333007813,0,94900,190587
137309,4.69592285156,-61.21147918701,-17.0296497345,0,94933,190587
137310,4.62341308594,-60.44715881348,-16.39600944519,0,94967,190587
137311,4.55090284348,-59.68283462524,-15.762342453,0,95000,190587
137312,4.47839403152,-58.91851043701,-15.12867546082,0,95033,190587
137313,4.41700601578,-58.28361129761,-14.59830760956,0,95067,190587
137314,4.35561084747,-57.64870834351,-14.06793880463,0,95100,190587
137315,4.29421710968,-57.01378250122,-13.53755664825,0,95133,190587
137316,4.23282194138,-56.37887954712,-13.007188797,0,95167,190587
137317,4.17143392563,-55.74394989014,-12.47680664063,0,95200,190587
137318,4.11004018784,-55.10905075073,-11.94643878937,0,95233,190587
137319,4.03516292572,-54.34966278076,-11.30710220337,0,95267,190587
137320,3.96028590202,-53.59030532837,-10.66776561737,0,95300,190587
137321,3.88541007042,-52.8309211731,-10.02842903137,0,95333,190587
137322,3.81053304672,-52.07155990601,-9.38909244537,0,95367,190587
137323,3.734416008,-51.31480789185,-8.74679946899,0,95400,190587
137324,3.65829801559,-50.55810546875,-8.10451984406,0,95433,190587
137325,3.58217406273,-49.80138015747,-7.4622130394,0,95467,190587
137326,3.50605607033,-49.04462432861,-6.81993293762,0,95500,190587
137327,3.44400405884,-48.44167709351,-6.30335903168,0,95533,190587
137328,3.38195109367,-47.83870315552,-5.78678417206,0,95567,190587
137329,3.31990599632,-47.23578643799,-5.2702088356,0,95600,190587
137330,3.25785303116,-46.63283920288,-4.75363492966,0,95633,190587
137331,3.19580101967,-46.02989578247,-4.23706102371,0,95667,190587
137332,3.11677408218,-45.27937698364,-3.58789110184,0,95700,190587
137333,3.03773999214,-44.52886199951,-2.93872094154,0,95733,190587
137334,2.95871305466,-43.7783203125,-2.28955101967,0,95767,190587
137335,2.878221035,-43.03097915649,-1.63690900803,0,95800,190587
137336,2.79772901535,-42.28358459473,-0.9842389822,0,95833,190587
137337,2.71723103523,-41.53618621826,-0.33159700036,0,95867,190587
137338,2.67876505852,-40.66159439087,-0.03371899948,0,95900,190587
137339,2.67802596092,-39.99829101563,-0.05574499816,0,95933,190587
137340,2.67728710175,-39.3349609375,-0.07774499804,0,95967,190587
137341,2.67654800415,-38.67165756226,-0.09977199882,0,96000,190587
137342,2.66992211342,-37.67670440674,-0.13083200157,0,96033,190587
137343,2.66329598427,-36.68169403076,-0.16189199686,0,96067,190587
137344,2.65667104721,-35.68674087524,-0.19295200706,0,96100,190587
137345,2.6428360939,-34.69178771973,-0.22146299481,0,96133,190587
137346,2.62898802757,-33.69680404663,-0.24994599819,0,96167,190587
137347,2.61515307426,-32.70185089111,-0.27842900157,0,96200,190587
137348,2.59471297264,-31.70692253113,-0.30460599065,0,96233,190587
137349,2.57427310944,-30.71196937561,-0.33078300953,0,96267,190587
137350,2.54808211327,-29.71712303162,-0.3548989892,0,96300,190587
137351,2.5218911171,-28.7223033905,-0.37901499867,0,96333,190587
137352,2.50029206276,-28.05919075012,-0.39363598824,0,96367,190587
137353,2.47869205475,-27.39602279663,-0.40823000669,0,96400,190587
137354,2.45708608627,-26.73288345337,-0.42285200953,0,96433,190587
137355,2.41796207428,-25.73833656311,-0.44238299131,0,96467,190587
137356,2.37883901596,-24.74381446838,-0.4619140029,0,96500,190587
137357,2.32979297638,-23.74970245361,-0.47819000483,0,96533,190587
137358,2.28074789047,-22.75553321838,-0.49443900585,0,96567,190587
137359,2.23170304298,-21.76139259338,-0.51068800688,0,96600,190587
137360,2.16670703888,-20.76812171936,-0.52379000187,0,96633,190587
137361,2.10170507431,-19.77484893799,-0.53689199686,0,96667,190587
137362,2.02388501167,-18.78247070313,-0.54709202051,0,96700,190587
137363,1.94607198238,-17.79009437561,-0.55731898546,0,96733,190587
137364,1.902987957,-17.29424476624,-0.56119799614,0,96767,190587
137365,1.85990405083,-16.79839515686,-0.56507700682,0,96800,190587
137366,1.76673698425,-15.80729198456,-0.56976997852,0,96833,190587
137367,1.67357695103,-14.81621646881,-0.57446300983,0,96867,190587
137368,1.57328295708,-13.8258190155,-0.57435399294,0,96900,190587
137369,1.47298204899,-12.83542346954,-0.57424598932,0,96933,190587
137370,1.36878800392,-11.84537792206,-0.56792497635,0,96967,190587
137371,1.26458704472,-10.85530567169,-0.56160497665,0,97000,190587
137372,1.16114604473,-9.86539745331,-0.54692900181,0,97033,190587
137373,1.05769896507,-8.87546157837,-0.53228098154,0,97067,190587
137374,0.95730298758,-7.88528108597,-0.50960302353,0,97100,190587
137375,0.85297298431,-6.89577913284,-0.47797301412,0,97133,190587
137376,0.7486500144,-5.90625,-0.4463430047,0,97167,190587
137377,0.69387501478,-5.41200113297,-0.42507600784,0,97200,190587
137378,0.63910597563,-4.91775178909,-0.40383601189,0,97233,190587
137379,0.52521401644,-3.93017601967,-0.35229501128,0,97267,190587
137380,0.40604698658,-2.94384789467,-0.28976801038,0,97300,190587
137381,0.28030100465,-1.95928299427,-0.21340599656,0,97333,190587
137382,0.1460160017,-0.97751200199,-0.11908599734,0,97367,190587
137383,0,0,0,0,97400,190587
137384,7e-06,0,0,0,97433,190587
137385,0,0,0,0,97467,190587
137386,0,2.7e-05,0,0,97500,190587
137387,0,0,0,0,97533,190587
137388,0,2.7e-05,0,0,97567,190587
137389,0,0,0,0,97600,190587
137390,0,0,0,0,97633,190587
137391,0,-2.7e-05,0,0,97667,190587
137392,0,2.7e-05,0,0,97700,190587
137393,0,0,0,0,97733,190587
137394,0,0,0,0,97767,190587
137395,0,0,0,0,97800,190587
137396,0,0,0,0,97833,190587
137397,0,-2.7e-05,0,0,97867,190587
137398,-7e-06,2.7e-05,0,0,97900,190587
137399,0,0,0,0,97933,190587
137400,0,0,0,0,97967,190587
137401,0,0,0,0,98000,190587
137402,-7e-06,0,0,0,98033,190587
137403,0,0,0,0,98067,190587
137404,0,0,0,0,98100,190587
137405,0,2.7e-05,0,0,98133,190587
137406,0,0,0,0,98167,190587
137407,0,0,0,0,98200,190587
137408,0,0,0,0,98233,190587
137409,0,0,0,0,98267,190587
137410,0,0,0,0,98300,190587
137411,0,0,0,0,98333,190587
137412,0,0,0,0,98367,190587
137413,0,0,0,0,98400,190587
137414,0,-2.7e-05,0,0,98433,190587
137415,0,2.7e-05,0,0,98467,190587
137416,0,0,0,0,98500,190587
137417,7e-06,0,0,0,98533,190587
137418,0,-2.7e-05,0,0,98567,190587
137419,0,0,0,0,98600,190587
137420,0,-2.7e-05,0,0,98633,190587
137421,0,0,0,0,98667,190587
137422,0,0,0,0,98700,190587
137423,0,0,0,0,98733,190587
137424,0,0,0,0,98767,190587
137425,0,0,0,0,98800,190587
137426,0,0,0,0,98833,190587
137427,0,0,0,0,98867,190587
137428,0,2.7e-05,0,0,98900,190587
137429,0,0,0,0,98933,190587
137430,0,0,0,0,98967,190587
137431,0,-2.7e-05,0,0,99000,190587
137432,0,0,0,0,99033,190587
137433,0,0,0,0,99067,190587
137434,0,2.7e-05,0,0,99100,190587
137435,0,0,0,0,99133,190587
137436,0,0,0,0,99167,190587
137437,0,0,0,0,99200,190587
137438,0,0,0,0,99233,190587
137439,0,0,0,0,99267,190587
137440,0,0,0,0,99300,190587
137441,0,0,0,0,99333,190587
137442,0,0,0,0,99367,190587
137443,0,0,0,0,99400,190587
137444,0,0,0,0,99433,190587
137445,0,2.7e-05,0,0,99467,190587
137446,0,0,0,0,99500,190587
137447,0,0,0,0,99533,190587
137448,0,0,0,0,99567,190587
137449,0,0,0,0,99600,190587
137450,0,0,0,0,99633,190587
137451,0,0,0,0,99667,190587
137452,0,0,0,0,99700,190587
137453,0,0,0,0,99733,190587
137454,0,0,0,0,99767,190587
137455,0,0,0,0,99800,190587
137456,0,0,0,0,99833,190587
137457,0,0,0,0,99867,190587
137458,0,-2.7e-05,0,0,99900,190587
137459,0,0,0,0,99933,190587
137460,0,0,0,0,99967,190587
137461,0,0,0,0,100000,190587
137462,0,0,0,0,100033,190587
137463,0,0,0,0,100067,190587
137464,0,0,0,0,100100,190587
137465,0,0,0,0,100133,190587
137466,0,0,0,0,100167,190587
137467,0,0,0,0,100200,190587
137468,0,2.7e-05,0,0,100233,190587
137469,0,0,0,0,100267,190587
137470,0,0,0,0,100300,190587
137471,0,0,0,0,100333,190587
137472,0,0,0,0,100367,190587
137473,0,0,0,0,100400,190587
137474,0,0,0,0,100433,190587
137475,0,0,0,0,100467,190587
137476,0,0,0,0,100500,190587
137477,0,-2.7e-05,0,0,100533,190587
137478,0,0,0,0,100567,190587
137479,0,0,0,0,100600,190587
137480,0,0,0,0,100633,190587
137481,0,0,0,0,100667,190587
137482,0,0,0,0,100700,190587
137483,0,0,0,0,100733,190587
137484,0,0,0,0,100767,190587
137485,0,0,0,0,100800,190587
137486,0,0,0,0,100833,190587
137487,0,2.7e-05,0,0,100867,190587
137488,0,0,0,0,100900,190587
137489,0,0,0,0,100933,190587
137490,0,0,0,0,100967,190587
137491,0,0,0,0,101000,190587
137492,0,0,0,0,101033,190587
137493,0,0,0,0,101067,190587
137494,0,0,0,0,101100,190587
137495,0,0,0,0,101133,190587
137496,0,0,0,0,101167,190587
137497,0,0,0,0,101200,190587
137498,0,-2.7e-05,0,0,101233,190587
137499,0,0,0,0,101267,190587
137500,0,0,0,0,101300,190587
137501,0,0,0,0,101333,190587
137502,0,0,0,0,101367,190587
137503,0,0,0,0,101400,190587
137504,0,0,0,0,101433,190587
137505,0,0,0,0,101467,190587
137506,0,0,0,0,101500,190587
137507,0,0,0,0,101533,190587
137508,0,0,0,0,101567,190587
137509,0,0,0,0,101600,190587
137510,0,0,0,0,101633,190587
137511,0,0,0,0,101667,190587
137512,0,0,0,0,101700,190587
137513,0,0,0,0,101733,190587
137514,0,0,0,0,101767,190587
137515,0,0,0,0,101800,190587
137516,0,0,0,0,101833,190587
137517,0,0,0,0,101867,190587
137518,0,0,0,0,101900,190587
137519,0,0,0,0,101933,190587
137520,0,0,0,0,101967,190587
137521,0,0,0,0,102000,190587
137522,0,0,0,0,102033,190587
137523,0,0,0,0,102067,190587
137524,0,0,0,0,102100,190587
137525,0,0,0,0,102133,190587
137526,0,0,0,0,102167,190587
137527,0,0,0,0,102200,190587
137528,0,0,0,0,102233,190587
137529,0,0,0,0,102267,190587
137530,0,0,0,0,102300,190587
137531,0,0,0,0,102333,190587
137532,0,0,0,0,102367,190587
137533,0,0,0,0,102400,190587
137534,0,0,0,0,102433,190587
137535,0,0,0,0,102467,190587
137536,0,0,0,0,102500,190587
137537,0,0,0,0,102533,190587
137538,0,0,0,0,102567,190587
137539,0,0,0,0,102600,190587
137540,0,0,0,0,102633,190587
137541,0,0,0,0,102667,190587
137542,0,0,0,0,102700,190587
137543,0,0,0,0,102733,190587
137544,0,0,0,0,102767,190587
137545,0,0,0,0,102800,190587
137546,0,0,0,0,102833,190587
137547,0,0,0,0,102867,190587
137548,0,0,0,0,102900,190587
137549,0,0,0,0,102933,190587
137550,0,0,0,0,102967,190587
137551,0,0,0,0,103000,190587
137552,0,0,0,0,103033,190587
137553,0,0,0,0,103067,190587
137554,0,0,0,0,103100,190587
137555,0,0,0,0,103133,190587
